century,link,identifier,author,title,contributors,rights
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20or%20dc.contributor%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20)%20&suggest=10&keywords=Maistre,%20Xavier%20de%20(1763-1852)",https://gallica.bnf.fr/ark:/12148/btv1b8615773p,"Maistre, Xavier de (1763-1852) (nouvelle fenêtre)","Voyage autour de ma chambre, par M. le C. X****** [Xavier de Maistre],...",[],"['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20or%20dc.contributor%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20)%20&suggest=10&keywords=Maistre,%20Xavier%20de%20(1763-1852)",https://gallica.bnf.fr/ark:/12148/bpt6k80421p,"Maistre, Xavier de (1763-1852) (nouvelle fenêtre)",Les prisonniers du Caucase ; suivis du Lépreux de la cité d'Aoste / par M. Xavier de Maistre,[],"['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20or%20dc.contributor%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20)%20&suggest=10&keywords=Maistre,%20Xavier%20de%20(1763-1852)",https://gallica.bnf.fr/ark:/12148/bpt6k802098,"Maistre, Xavier de (1763-1852) (nouvelle fenêtre)",Voyage autour de ma chambre ; suivi de L'expédition nocturne [autour de ma chambre] ; et de Le lépreux de la cité d'Aoste / X. de Maistre,[],"['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20or%20dc.contributor%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20)%20&suggest=10&keywords=Maistre,%20Xavier%20de%20(1763-1852)",https://gallica.bnf.fr/ark:/12148/bpt6k168349j,"Maistre, Xavier de (1763-1852) (nouvelle fenêtre)","""Prascovie"", drame russe en 5 actes, tiré de ""la Jeune Sibérienne"" de Xavier de Maistre,...",[],"['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20or%20dc.contributor%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20)%20&suggest=10&keywords=Maistre,%20Xavier%20de%20(1763-1852)",https://gallica.bnf.fr/ark:/12148/bpt6k913106,"Maistre, Xavier de (1763-1852) (nouvelle fenêtre)",La jeune Sibérienne / par Xavier de Maistre,[],"['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20or%20dc.contributor%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20)%20&suggest=10&keywords=Maistre,%20Xavier%20de%20(1763-1852)",https://gallica.bnf.fr/ark:/12148/bpt6k1072840,"Maistre, Xavier de (1763-1852) (nouvelle fenêtre)",Le lépreux de la cité d'Aoste / Xavier de Maîstre,[],"['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20or%20dc.contributor%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20)%20&suggest=10&keywords=Maistre,%20Xavier%20de%20(1763-1852)",https://gallica.bnf.fr/ark:/12148/bpt6k643391,"Maistre, Xavier de (1763-1852) (nouvelle fenêtre)",Les exilés de Sibérie ; [Beaux traits de dévouement] / par M. Xavier de Maistre,[],"['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20or%20dc.contributor%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20)%20&suggest=10&keywords=Maistre,%20Xavier%20de%20(1763-1852)",https://gallica.bnf.fr/ark:/12148/bpt6k206448p,"Maistre, Xavier de (1763-1852) (nouvelle fenêtre)","Oeuvres inédites de Xavier de Maistre : premiers essais, fragments et correspondance. T. 2 / avec une étude et des notes par Eugène Réaume","['Réaume, Eugène (1826-1887). Éditeur scientifique']","['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20or%20dc.contributor%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20)%20&suggest=10&keywords=Maistre,%20Xavier%20de%20(1763-1852)",https://gallica.bnf.fr/ark:/12148/btv1b52501579h,"Maistre, Xavier de (1763-1852) (nouvelle fenêtre)","Six mélodies et une havanaise variée à 2 voix / Pauline Viardot ; poésies de MM. Théophile Gautier, Xavier de Maistre, Louis Pomey, Henri-Charles Read, Armand Silvestre & Victoer Wilder","['Gautier, Théophile (1836-1904). Auteur du texte', 'Maistre, Xavier de (1763-1852). Auteur du texte', 'Pomey, Louis (1835-1901). Auteur du texte', 'Read, Henri-Charles (1857-1876). Auteur du texte', 'Silvestre, Armand (1837-1901). Auteur du texte', 'Wilder, Victor (1835-1892). Auteur du texte']","['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20or%20dc.contributor%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20)%20&suggest=10&keywords=Maistre,%20Xavier%20de%20(1763-1852)",https://gallica.bnf.fr/ark:/12148/bpt6k9760789b,"Maistre, Xavier de (1763-1852) (nouvelle fenêtre)",Oeuvres complètes du comte Xavier de Maistre (Nouvelle édition précédée d'une notice sur l'auteur) / illustrations de G. Staal,"['Sainte-Beuve, Charles-Augustin (1804-1869). Préfacier', 'Staal, Gustave (1817-1882). Illustrateur']","['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20or%20dc.contributor%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20)%20&suggest=10&keywords=Maistre,%20Xavier%20de%20(1763-1852)",https://gallica.bnf.fr/ark:/12148/bpt6k9760453p,"Maistre, Xavier de (1763-1852) (nouvelle fenêtre)","Oeuvres complètes du comte Xavier de Maistre : édition illustrée pour la première fois / précédée d'une notice sur l'auteur par M. Sainte-Beuve,... ; vignettes dessinées par Staal...","['Sainte-Beuve, Charles-Augustin (1804-1869). Préfacier', 'Staal, Gustave (1817-1882). Dessinateur']","['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20or%20dc.contributor%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20)%20&suggest=10&keywords=Maistre,%20Xavier%20de%20(1763-1852)",https://gallica.bnf.fr/ark:/12148/bpt6k58079696,"Maistre, Xavier de (1763-1852) (nouvelle fenêtre)","Oeuvres complètes du Cte Xavier de Maistre, nouvelle édition : Voyage autour de ma chambre ; Expédition nocturne ; le Lépreux de la cité d'Aoste ; les Prisonniers du Caucase : la Jeune Sibérienne",[],"['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20or%20dc.contributor%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20)%20&suggest=10&keywords=Maistre,%20Xavier%20de%20(1763-1852)",https://gallica.bnf.fr/ark:/12148/bpt6k641651,"Maistre, Xavier de (1763-1852) (nouvelle fenêtre)","Oeuvres complètes du comte Xavier de Maistre (Nouvelle édition) / éd. précédée d'une notice sur l'auteur par M. Sainte-Beuve,...","['Sainte-Beuve, Charles-Augustin (1804-1869). Préfacier']","['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20or%20dc.contributor%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20)%20&suggest=10&keywords=Maistre,%20Xavier%20de%20(1763-1852)",https://gallica.bnf.fr/ark:/12148/bpt6k963243,"Maistre, Xavier de (1763-1852) (nouvelle fenêtre)",Oeuvres complètes du comte Xavier de Maistre,[],"['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20or%20dc.contributor%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20)%20&suggest=10&keywords=Maistre,%20Xavier%20de%20(1763-1852)",https://gallica.bnf.fr/ark:/12148/bpt6k4228322x,"Maistre, Xavier de (1763-1852) (nouvelle fenêtre)","""Vû-Công-Nghi dich-thuâṭ Guòng Hiêu-Nũ"". Chef-d'oeuvre de Xavier de Maistre, la Jeune sibérienne, traduit pour la première fois en annamite, 2e édition...","['Vũ, Công Nghi. Traducteur']","['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20or%20dc.contributor%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20)%20&suggest=10&keywords=Maistre,%20Xavier%20de%20(1763-1852)",https://gallica.bnf.fr/ark:/12148/btv1b100743887,"Maistre, Xavier de (1763-1852) (nouvelle fenêtre)","Hai Luli, chanson russe, paroles de Xavier de Maistre","['Maistre, Xavier de (1763-1852). Auteur du texte']","['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20or%20dc.contributor%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20)%20&suggest=10&keywords=Maistre,%20Xavier%20de%20(1763-1852)",https://gallica.bnf.fr/ark:/12148/bpt6k5696663c,"Maistre, Xavier de (1763-1852) (nouvelle fenêtre)","Les veillées littéraires illustrées. T. I : choix de romans, nouvelles, poésies, pièces de théâtre etc., etc., des meilleurs écrivains anciens et modernes","['Barré, Louis (1799-1857). Traducteur']","['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20or%20dc.contributor%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20)%20&suggest=10&keywords=Maistre,%20Xavier%20de%20(1763-1852)",https://gallica.bnf.fr/ark:/12148/btv1b100719960,"Maistre, Xavier de (1763-1852) (nouvelle fenêtre)",Collection de Mélodies pour le chant avec accompagnement de Piano,"['Hugo, Victor (1802-1885). Auteur du texte', 'Dumas, Alexandre (1802-1870). Auteur du texte', 'Dumas, Alexandre (1802-1870). Auteur du texte', 'Valon, Alexis de (1818-1851). Auteur du texte', 'Quinault, Philippe (1635-1688). Auteur du texte', 'Hugo, Victor (1802-1885). Auteur du texte', 'Hugo, Victor (1802-1885). Auteur du texte', 'Malherbe, François de (1555-1628). Auteur du texte', 'Malherbe, François de (1555-1628). Auteur du texte', 'Maistre, Xavier de (1763-1852). Auteur du texte', 'Hugo, Victor (1802-1885). Auteur du texte', 'Hugo, Victor (1802-1885). Auteur du texte', 'Bertin, Louise (1805-1877). Auteur du texte', 'Dovalle, Mr. Auteur du texte', 'Fournier, M.. Auteur du texte', 'Hugo, Victor (1802-1885). Auteur du texte', 'Desbordes-Valmore, Marceline (1786-1859). Auteur du texte', 'Voltaire (1694-1778). Auteur du texte', 'Voltaire (1694-1778). Auteur du texte', 'Hugo, Victor (1802-1885). Auteur du texte', 'Marot, Clément (1496-1544). Auteur du texte', 'Hugo, Victor (1802-1885). Auteur du texte', 'Musset, Alfred de (1810-1857). Auteur du texte', 'Florian, Jean-Pierre Claris de (1755-1794). Auteur du texte', 'Florian, Jean-Pierre Claris de (1755-1794). Auteur du texte', 'Béranger, Pierre-Jean de (1780-1857). Auteur du texte', 'Béranger, Pierre-Jean de (1780-1857). Auteur du texte', ""Marie Stuart (1542-1587 ; reine d'Écosse). Auteur du texte"", 'Hugo, Victor (1802-1885). Auteur du texte', 'Goethe, Johann Wolfgang von (1749-1832). Auteur adapté', 'Marmier, Xavier (1808-1892). Auteur du texte']","['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20or%20dc.contributor%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20)%20&suggest=10&keywords=Maistre,%20Xavier%20de%20(1763-1852)",https://gallica.bnf.fr/ark:/12148/btv1b10028245p,"Maistre, Xavier de (1763-1852) (nouvelle fenêtre)","Collection d'autographes, de dessins et de portraits de personnages célèbres, français et étrangers, du XVIe au XIXe siècle, formée par Alexandre Bixio. XVIe-XIXe siècle. VI. M","['Schérer, Barthélemy-Louis-Joseph (1747-1804). Destinataire de lettres', 'Am Ende, Christian Karl (1730-1790). Destinataire de lettres présumé', 'Milet-Mureau, Louis-Antoine Destouff (1756-1825 ; baron de). Destinataire de lettres', 'Szarvady. Destinataire de lettres', 'Catherine de Médicis (1519-1589 ; reine de France). Destinataire de lettres', 'Guise, Henri de (1550-1588). Destinataire de lettres', 'Fleury, André-Hercule de (1653-1743). Destinataire de lettres', 'Chailliot. Destinataire de lettres', 'Duchesnois, Joséphine (1777-1835). Destinataire de lettres', 'Bouchotte, Jean-Baptiste-Noël (1754-1840). Destinataire de lettres', 'Bonnevie, Pierre Étienne de (1761-1849). Destinataire de lettres', 'Christine (1606-1663 ; duchesse de Savoie). Destinataire de lettres', 'Bixio, Gerolamo (1821-1873). Destinataire de lettres', 'Dugazon, Gustave (1781-1829). Destinataire de lettres', 'Bixio, Jacques-Alexandre (1808-1865). Destinataire de lettres', 'Perregaux. Destinataire de lettres', 'Mérimée, Prosper (1803-1870). Destinataire de lettres', 'Kléber, Jean-Baptiste (1753-1800). Destinataire de lettres', 'Paër, Ferdinando (1771-1839). Destinataire de lettres', 'Theodor Hill. Destinataire de lettres', 'Servan, Joseph (1741-1808). Destinataire de lettres', 'Talma, Julie (1756-1815). Destinataire de lettres', 'Boucher, François (1703-1770). Destinataire de lettres', 'Mademoiselle Ancellin. Destinataire de lettres', 'Barras, Paul (1755-1829). Destinataire de lettres', 'Buquet', 'Bentivoglio, Guido (1577-1644). Destinataire de lettres', 'Jennings, James. Destinataire de lettres', 'Clarke, Henri (1765-1818). Destinataire de lettres', 'Berthier, Alexandre (1753-1815). Destinataire de lettres', 'général Vialle. Destinataire de lettres', 'Mozart, Leopold (1719-1787). Destinataire de lettres', 'Récamier, Julie (1777-1849). Destinataire de lettres', 'Tattet, Alfred (1809-1856). Destinataire de lettres', 'Mennessier-Nodier, Marie (1811-1893). Destinataire de lettres']","['domaine public', 'public domain']"
19,"https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&exactSearch=false&collapsing=true&version=1.2&query=(dc.creator%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20or%20dc.contributor%20all%20%22Maistre,%20Xavier%20de%20(1763-1852)%22%20)%20&suggest=10&keywords=Maistre,%20Xavier%20de%20(1763-1852)",https://gallica.bnf.fr/ark:/12148/bpt6k86686,"Maistre, Xavier de (1763-1852) (nouvelle fenêtre)",Xavier de Maistre : étude biographique et littéraire... ([Reproduction en fac-similé]) / Alfred Berthier,[],"[""conditions spécifiques d'utilisation - Microformes et reprints"", 'restricted use']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Mallarm%C3%A9%22%20or%20dc.contributor%20all%20%22Mallarm%C3%A9%22%20%29%20&filter=dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29%22%20and%20dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/btv1b86256459,"Mallarmé, Etienne dit Stéphane (1842-1898) (nouvelle fenêtre)",Un coup de dés jamais n'abolira le hasard / par Stéphane Mallarmé : [épreuves d'imprimerie] / [trois lithographies d'Odilon Redon],[],"['domaine public', 'public domain']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Mallarm%C3%A9%22%20or%20dc.contributor%20all%20%22Mallarm%C3%A9%22%20%29%20&filter=dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29%22%20and%20dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k1055908h,"Mallarmé, Etienne dit Stéphane (1842-1898) (nouvelle fenêtre)","Les mots anglais : petite philologie à l'usage des classes et du monde / par M. Mallarmé,...",[],"['domaine public', 'public domain']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Mallarm%C3%A9%22%20or%20dc.contributor%20all%20%22Mallarm%C3%A9%22%20%29%20&filter=dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29%22%20and%20dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k8416094,"Mallarmé, Etienne dit Stéphane (1842-1898) (nouvelle fenêtre)","Les miens. I, Villiers de l'Isle-Adam / Stéphane Mallarmé ; avec portrait gravé par Marcellin Desboutin","['Desboutin, Marcellin (1823-1902). Illustrateur']","['domaine public', 'public domain']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Mallarm%C3%A9%22%20or%20dc.contributor%20all%20%22Mallarm%C3%A9%22%20%29%20&filter=dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29%22%20and%20dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/btv1b8626858x,"Mallarmé, Etienne dit Stéphane (1842-1898) (nouvelle fenêtre)",Les Poésies / de S. Mallarmé ; frontispice de F. Rops,"['Rops, Félicien (1833-1898). Illustrateur']","['domaine public', 'public domain']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Mallarm%C3%A9%22%20or%20dc.contributor%20all%20%22Mallarm%C3%A9%22%20%29%20&filter=dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29%22%20and%20dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k1065310s,"Mallarmé, Etienne dit Stéphane (1842-1898) (nouvelle fenêtre)",Vers de circonstance : avec un quatrain autographe (Édition originale) / Stéphane Mallarmé,[],"['domaine public', 'public domain']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Mallarm%C3%A9%22%20or%20dc.contributor%20all%20%22Mallarm%C3%A9%22%20%29%20&filter=dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29%22%20and%20dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/btv1b8625644w,"Mallarmé, Etienne dit Stéphane (1842-1898) (nouvelle fenêtre)",Jamais un coup de dés n'abolira le hasard : poème : [épreuves d'imprimerie] / par Stéphane Mallarmé ; [trois lithographies d'Odilon Redon],"['Redon, Odilon (1840-1916). Illustrateur']","['domaine public', 'public domain']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Mallarm%C3%A9%22%20or%20dc.contributor%20all%20%22Mallarm%C3%A9%22%20%29%20&filter=dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29%22%20and%20dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k71058z,"Mallarmé, Etienne dit Stéphane (1842-1898) (nouvelle fenêtre)",Préface à Vathek : réimprimé sur l'original français de Beckford / par Stéphane Mallarmé,[],"['domaine public', 'public domain']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Mallarm%C3%A9%22%20or%20dc.contributor%20all%20%22Mallarm%C3%A9%22%20%29%20&filter=dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29%22%20and%20dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k23119s,"Mallarmé, Etienne dit Stéphane (1842-1898) (nouvelle fenêtre)",Autobiographie : lettre à Verlaine / Stéphane Mallarmé ; [ill. de Edouard Manet et Paul Gauguin],[],"['domaine public', 'public domain']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Mallarm%C3%A9%22%20or%20dc.contributor%20all%20%22Mallarm%C3%A9%22%20%29%20&filter=dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29%22%20and%20dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k27362f,"Mallarmé, Etienne dit Stéphane (1842-1898) (nouvelle fenêtre)",L'après-midi d'un faune : églogue / Stéphane Mallarmé...,[],"['domaine public', 'public domain']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Mallarm%C3%A9%22%20or%20dc.contributor%20all%20%22Mallarm%C3%A9%22%20%29%20&filter=dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29%22%20and%20dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k9394267,"Mallarmé, Etienne dit Stéphane (1842-1898) (nouvelle fenêtre)","Les dieux antiques : nouvelle mythologie d'après George W. Cox et les travaux de la science moderne à l'usage des lycées, pensionnats, écoles et des gens du monde (5e édition) / Stéphane Mallarmé,...","['Cox, George William (1827-1902). Auteur adapté']","['domaine public', 'public domain']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Mallarm%C3%A9%22%20or%20dc.contributor%20all%20%22Mallarm%C3%A9%22%20%29%20&filter=dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29%22%20and%20dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k113400g,"Mallarmé, Etienne dit Stéphane (1842-1898) (nouvelle fenêtre)",La musique et les lettres / par Stéphane Mallarmé,[],"['domaine public', 'public domain']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Mallarm%C3%A9%22%20or%20dc.contributor%20all%20%22Mallarm%C3%A9%22%20%29%20&filter=dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29%22%20and%20dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/bpt6k710599,"Mallarmé, Etienne dit Stéphane (1842-1898) (nouvelle fenêtre)",Album de vers et de prose / Stéphane Mallarmé,[],"['domaine public', 'public domain']"
19,https://gallica.bnf.fr/services/engine/search/sru?operation=searchRetrieve&version=1.2&startRecord=0&maximumRecords=15&page=1&collapsing=true&exactSearch=false&query=%28dc.creator%20all%20%22Mallarm%C3%A9%22%20or%20dc.contributor%20all%20%22Mallarm%C3%A9%22%20%29%20&filter=dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29%22%20and%20dc.type%20all%20%22monographie%22%20and%20dc.creator%20all%20%22mallarm%C3%A9%2C%20st%C3%A9phane%20%281842-1898%29.%20auteur%20du%20texte%22,https://gallica.bnf.fr/ark:/12148/btv1b8626853v,"Mallarmé, Etienne dit Stéphane (1842-1898) (nouvelle fenêtre)",Villiers de l'Isle-Adam : conférence / par Stéphane Mallarmé,[],"['domaine public', 'public domain']"
