identifier,datestamp,setSpec,@xmlns:dc,@xmlns:oai_dc,@xmlns:xsi,@xsi:schemaLocation,dc:identifier,dc:title,dc:creator,dc:publisher,dc:date,dc:format,dc:language,dc:relation,dc:type,dc:source,dc:rights,dc:description,provenance,sdewey,dewey,source,typedoc,nqamoyen,mode_indexation,title,date,first_indexation_date,streamable
oai:bnf.fr:gallica/ark:/12148/btv1b53092489j,2018-04-26,gallica:typedoc:manuscrits,http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/btv1b53092489j,"[Lettre d'Alfred Capus à Beaudu, Paris]","Capus, Alfred (1858-1922). Auteur de lettres",,18  -19,"['1 f.', 'Nombre total de vues :  2']",,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb39755898t,"[{'@xml:lang': 'eng', '#text': 'manuscript'}, {'@xml:lang': 'fre', '#text': 'manuscrit'}]","Bibliothèque nationale de France, département Bibliothèque-musée de l'opéra, LAS Capus (Alfred) 1","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",Demande une loge pour assister aux Brigands,bnf.fr,,,"Bibliothèque nationale de France, département Bibliothèque-musée de l'opéra, LAS Capus (Alfred) 1",manuscrit,0.0,,"[Lettre d'Alfred Capus à Beaudu, Paris]",18  -19,13/04/2015,false
oai:bnf.fr:gallica/ark:/12148/bpt6k82570n,2019-07-20,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k82570n,"Le plateau de laque (4e édition) / Henri de Régnier,...","Régnier, Henri de (1864-1936). Auteur du texte",(Paris),1913,"['1 vol. (316 p.) ; in-12', 'Nombre total de vues :  320']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31189214r,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-61404","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",Contient une table des matières,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-61404",monographie,0.0,,"Le plateau de laque (4e édition) / Henri de Régnier,...",1913,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k15122192,2018-08-24,"['gallica:theme:0:00', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k15122192,Journal d'un homme trompé / par P. Drieu La Rochelle,"Drieu La Rochelle, Pierre (1893-1945). Auteur du texte",(Paris),1934,"['269 p. ; 19 cm', 'Nombre total de vues :  277']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb35900668w,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Réserve des livres rares, RES-Z LE MASLE-133","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","['Collection : La Renaissance de la nouvelle', 'Collection : La Renaissance de la nouvelle']",bnf.fr,00,0,"Bibliothèque nationale de France, département Réserve des livres rares, RES-Z LE MASLE-133",monographie,0.0,,Journal d'un homme trompé / par P. Drieu La Rochelle,1934,05/06/2017,false
oai:bnf.fr:gallica/ark:/12148/bpt6k97387393,2018-05-16,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k97387393,Provinciales / Jean Giraudoux,"Giraudoux, Jean (1882-1944). Auteur du texte",B. Grasset (Paris),1909,"['1 vol. (224 p.) ; in-18', 'Nombre total de vues :  238']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb354728555,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 8-Z R ROLLAND-8006","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","['Contient une table des matières', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Z R ROLLAND-8006",monographie,99.7,text,Provinciales / Jean Giraudoux,1909,29/08/2016,false
oai:bnf.fr:gallica/ark:/12148/bpt6k806128,2021-08-27,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k806128,L'affaire Larcier : roman / Tristan Bernard,"Bernard, Tristan (1866-1947). Auteur du texte",Ernest Flammarion (Paris),1924,"['1 vol. (172 p.) ; in-16', 'Nombre total de vues :  176']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31802331g,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-68972","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-68972",monographie,0.0,,L'affaire Larcier : roman / Tristan Bernard,1924,31/12/2017,false
oai:bnf.fr:gallica/ark:/12148/bpt6k4233360b,2020-07-17,"['gallica:theme:4:49', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k4233360b,Kho vàng bí mật. [Fasc. 1] / [Maurice Leblanc] ; Thế Xuyên dịch,"Leblanc, Maurice (1864-1941). Auteur du texte",(Hà Nội),1935,"['12 p. : couv. ill.', 'Nombre total de vues :  12']",,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb357549671,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 8-INDOCH-2152","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","['Appartient à l’ensemble documentaire : FrVtm0', 'Avec mode texte']",bnf.fr,49,4,"Bibliothèque nationale de France, département Littérature et art, 8-INDOCH-2152",monographie,68.32,text,Kho vàng bí mật. [Fasc. 1] / [Maurice Leblanc] ; Thế Xuyên dịch,1935,22/03/2020,false
oai:bnf.fr:gallica/ark:/12148/bpt6k9806847s,2022-06-22,"['gallica:theme:7:79', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k9806847s,La faune des plateaux / Tristan Bernard,"Bernard, Tristan (1866-1947). Auteur du texte",Ernest Flammarion (Paris),1923,"['1 vol. (170 p.) ; in-16', 'Nombre total de vues :  200']",fre,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb318023695,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}]","Bibliothèque nationale de France, département Littérature et art, 8-YF-2118","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","['Contient une table des matières', 'Avec mode texte']",bnf.fr,79,7,"Bibliothèque nationale de France, département Littérature et art, 8-YF-2118",monographie,98.56,text,La faune des plateaux / Tristan Bernard,1923,06/11/2017,false
oai:bnf.fr:gallica/ark:/12148/bpt6k82588q,2019-07-20,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k82588q,Les médailles d'argile : poèmes / Henri de Régnier,"Régnier, Henri de (1864-1936). Auteur du texte",(Paris),1900,"['1 vol. (252 p.) ; in-18', 'Nombre total de vues :  254']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31189189c,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, Rés. P-Ye-1159","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",Contient une table des matières,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, Rés. P-Ye-1159",monographie,0.0,,Les médailles d'argile : poèmes / Henri de Régnier,1900,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k1268613g,2018-06-09,"['gallica:theme:7:79', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k1268613g,"Électre, pièce en deux actes. [7e édition. Paris, Athénée, 13 mai 1937.] / Jean Giraudoux","Giraudoux, Jean (1882-1944). Auteur du texte",,1937,Nombre total de vues :  246,"['fre', 'français']","['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb11955746b', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32169880x']","[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 8-YTH-41428","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","['[Électre (français)]', 'Avec mode texte']",bnf.fr,79,7,"Bibliothèque nationale de France, département Littérature et art, 8-YTH-41428",monographie,99.82,text,"Électre, pièce en deux actes. [7e édition. Paris, Athénée, 13 mai 1937.] / Jean Giraudoux",1937,06/03/2017,false
oai:bnf.fr:gallica/ark:/12148/bpt6k9809048c,2018-04-26,"['gallica:theme:7:79', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k9809048c,Le petit café : comédie en trois actes / Tristan Bernard,"Bernard, Tristan (1866-1947). Auteur du texte","Librairie théâtrale, artistique et littéraire (Paris)",1914,"['1 vol. (160 p.) ; in-18', 'Nombre total de vues :  202']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31802412g,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 8-YTH-35500","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",Avec mode texte,bnf.fr,79,7,"Bibliothèque nationale de France, département Littérature et art, 8-YTH-35500",monographie,99.27,text,Le petit café : comédie en trois actes / Tristan Bernard,1914,31/12/2017,false
oai:bnf.fr:gallica/ark:/12148/bpt6k42235934,2020-03-12,"['gallica:theme:8:80', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k42235934,Le Voyage intérieur / Romain Rolland,"Rolland, Romain (1866-1944). Auteur du texte",(Paris),1942,"['241 p.', 'Nombre total de vues :  250']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb354764164,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 8-Z R ROLLAND-949","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",Avec mode texte,bnf.fr,80,8,"Bibliothèque nationale de France, département Littérature et art, 8-Z R ROLLAND-949",monographie,89.38,text,Le Voyage intérieur / Romain Rolland,1942,02/12/2019,false
oai:bnf.fr:gallica/ark:/12148/bpt6k34135452,2018-12-28,"['gallica:theme:3:30', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k34135452,La France contre les robots / Georges Bernanos,"Bernanos, Georges (1888-1948). Auteur du texte",(Paris),1947,"['1 vol. (222 p.) ; 19 cm', 'Nombre total de vues :  238']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb351079519,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 16-R-1563","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",,bnf.fr,30,3,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 16-R-1563",monographie,0.0,,La France contre les robots / Georges Bernanos,1947,30/12/2018,false
oai:bnf.fr:gallica/ark:/12148/bpt6k81279p,2019-07-20,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k81279p,La beauté sur la terre : roman / par C. F. Ramuz,"Ramuz, Charles-Ferdinand (1878-1947). Auteur du texte",(Genève),1927,"['1 vol. (274 p.) ; in-8', 'Nombre total de vues :  286']","['fre', 'français']","['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb16512422z', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31175957s']","[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-72906","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",[La beauté sur la Terre (français)],bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-72906",monographie,0.0,,La beauté sur la terre : roman / par C. F. Ramuz,1927,31/12/2017,false
oai:bibliotheques-specialisees.paris.fr:ark:/73873/pf0000008746,2022-09-29T06:06:01Z,*,http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://bibliotheques-specialisees.paris.fr/ark:/73873/pf0000008746,Les forces éternelles,"Noailles,  Anna de (1876-1933)",A. Fayard & Cie,1920,"['419 p. ; 12°', 'image/jpeg']",fre,vignette : https://bibliotheques-specialisees.paris.fr/in/rest/Thumb/image?id=p::usmarcdef_0000008746&mat=Book,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}]","Ville de Paris / BMD, 841_NOA","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",,ville-paris,,,"Ville de Paris / BMD, 841_NOA",monographie,0.0,,Les forces éternelles,1920,22/02/2022,false
oai:bnf.fr:gallica/ark:/12148/bd6t53691542,2022-08-05,"['gallica:theme:8:89', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bd6t53691542,Le Chaland de la reine / Marguerite Audoux,"Audoux, Marguerite (1863-1937). Auteur du texte",impr. nouvelle l'Avenir (Nevers),1910,"['1 vol. (67 p.) : ill. ; in-16', 'Nombre total de vues :  72']",fre,"['Périodique lié : Les Cahiers nivernais et du Centre(ISSN 2016-582X), juin/juillet 1910 (Notice : http://catalogue.bnf.fr/ark:/12148/cb46631982v)', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31740727h']","[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'printed monograph'}]","Bibliothèque nationale de France, département Littérature et art, 8-Z-17487 (21-22)","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",Avec mode texte,bnf.fr,89,8,"Bibliothèque nationale de France, département Littérature et art, 8-Z-17487 (21-22)",monographie,89.35,text,Le Chaland de la reine / Marguerite Audoux,1910,08/12/2021,false
oai:bnf.fr:gallica/ark:/12148/bpt6k1265819q,2018-04-26,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k1265819q,Poèmes anciens et romanesques : 1887-1889 / Henri de Régnier,"Régnier, Henri de (1864-1936). Auteur du texte",Libr. de l'art indépendant (Paris),1890,"['1 vol. (151 p.) ; in-16', 'Nombre total de vues :  179']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31189216f,"[{'@xml:lang': 'eng', '#text': 'text'}, {'@xml:lang': 'fre', '#text': 'monographie imprimée'}, {'@xml:lang': 'eng', '#text': 'monographie imprimée'}]","Bibliothèque nationale de France, département Littérature et art, 8-YE-2415","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]","['Contient une table des matières', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-YE-2415",monographie,99.61,text,Poèmes anciens et romanesques : 1887-1889 / Henri de Régnier,1890,16/01/2017,false
oai:bnf.fr:gallica/ark:/12148/btv1b10560469x,2020-02-14,"['gallica:corpus:PrnS001', 'gallica:typedoc:manuscrits']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/btv1b10560469x,"Les contes de Béhanzigue (Fragments et brouillons) ; 2ème partie : Béhanzigue et Chantepouille / Toulet, Paul-Jean (1867-1920)",,,19..,"['4 ff. recto-verso sauf le deuxième (quittance de loyer)', 'Nombre total de vues :  10']",Sans contenu linguistique,Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb44949204h,"[{'@xml:lang': 'eng', '#text': 'manuscript'}, {'@xml:lang': 'fre', '#text': 'manuscrit'}]","Archives et bibliothèques Pau Béarn Pyrénées, Ms190-02","[{'@xml:lang': 'fre', '#text': 'domaine public'}, {'@xml:lang': 'eng', '#text': 'public domain'}]",Appartient à l’ensemble documentaire : PrnS001,bnf.fr,,,"Archives et bibliothèques Pau Béarn Pyrénées, Ms190-02",manuscrit,0.0,,"Les contes de Béhanzigue (Fragments et brouillons) ; 2ème partie : Béhanzigue et Chantepouille / Toulet, Paul-Jean (1867-1920)",19..,20/11/2019,false
