identifier,datestamp,setSpec,@xmlns:dc,@xmlns:oai_dc,@xmlns:xsi,@xsi:schemaLocation,dc:identifier,dc:title,dc:creator,dc:publisher,dc:date,dc:format,dc:language,dc:relation,dc:type,dc:source,dc:rights,dc:description,provenance,sdewey,dewey,source,typedoc,nqamoyen,mode_indexation,title,date,first_indexation_date,streamable
oai:bnf.fr:gallica/ark:/12148/bpt6k1340157,2019-07-20,gallica:typedoc:monographies,http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k1340157,"Voyage au centre de la terre / par Jules Verne,...","Verne, Jules (1828-1905). Auteur du texte",(Paris),1864,"['1 vol. (335 p.) ; in-18', 'Nombre total de vues :  342', 'application/epub+zip']","['fre', 'français']","['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb12342582t', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31562719f']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, Y2-72900",domaine public,"['[Voyage au centre de la terre (français)]', ""Collection : Bibliothèque d'éducation et de récréation"", ""Collection : Bibliothèque d'éducation et de récréation"", 'Collection : Collection Hetzel', 'Collection : Collection Hetzel', 'Appartient à l’ensemble documentaire : GTextes1', 'Appartient à l’ensemble documentaire : UnivJeun0']",bnf.fr,,,"Bibliothèque nationale de France, département Littérature et art, Y2-72900",monographie,99.3,text,"Voyage au centre de la terre / par Jules Verne,...",1864,28/03/2011,false
oai:bnf.fr:gallica/ark:/12148/bpt6k5846647c,2018-04-26,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k5846647c,"L'Affaire Lerouge, par Émile Gaboriau","Gaboriau, Émile (1832-1873). Auteur du texte",E. Dentu (Paris),1869,"['Gr. in-8° , 196 p. à 2 col., fig. de Th. Weber', 'Nombre total de vues :  212']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30472326h,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, Y2-2657",domaine public,Avec mode texte,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, Y2-2657",monographie,96.97,text,"L'Affaire Lerouge, par Émile Gaboriau",1869,31/05/2010,false
oai:bnf.fr:gallica/ark:/12148/bpt6k5673044g,2021-02-05,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k5673044g,"Pot-Bouille, par Émile Zola","Zola, Émile (1840-1902). Auteur du texte",(Paris),,"['In-4° , figure, pl., couv. ill.', 'Nombre total de vues :  182']",fre,"['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb135370582', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31690668p']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Littérature et art, 4-Y2-1204",domaine public,"['[Pot-Bouille (français)]', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 4-Y2-1204",monographie,99.98,text,"Pot-Bouille, par Émile Zola",None,29/06/2009,false
oai:bnf.fr:gallica/ark:/12148/bpt6k3065717g,2019-10-04,"['gallica:theme:8:80', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k3065717g,"Marceline Desbordes-Valmore et ses amis lyonnais, d'après une série de lettres inédites / recueillies par Paul Mariéton et annotées par Eugène Vial...","['Vial, Eugène (1863-1942). Auteur du texte', 'Desbordes-Valmore, Marceline (1786-1859). Auteur du texte']",(Paris),1923,"['1 vol. (182 p.) : portr. ; in-8', 'Nombre total de vues :  204']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31569196x,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, 8-Z-21009 (5)",domaine public,"['Collection : Collection ""Les Textes"" ; n° 5', 'Collection : Collection ""Les Textes"" ; n° 5', 'Avec mode texte']",bnf.fr,80,8,"Bibliothèque nationale de France, département Littérature et art, 8-Z-21009 (5)",monographie,88.57,text,"Marceline Desbordes-Valmore et ses amis lyonnais, d'après une série de lettres inédites / recueillies par Paul Mariéton et annotées par Eugène Vial...",1923,16/07/2019,false
oai:bnf.fr:gallica/ark:/12148/bpt6k97551157,2018-04-26,"['gallica:theme:3:32', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k97551157,"Commentaire sur l'ouvrage de Filangieri , par M. Benjamin Constant","Constant, Benjamin (1767-1830). Auteur du texte",P. Dufart (Paris),1822,"['111 p. ; in-8', 'Nombre total de vues :  132']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30265374j,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Droit, économie, politique, E*-4139",domaine public,Avec mode texte,bnf.fr,32,3,"Bibliothèque nationale de France, département Droit, économie, politique, E*-4139",monographie,99.04,text,"Commentaire sur l'ouvrage de Filangieri , par M. Benjamin Constant",1822,31/10/2016,false
oai:bnf.fr:gallica/ark:/12148/bpt6k5460944w,2018-04-26,"['gallica:theme:3:34', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k5460944w,Discours sur le droit de propriété : lus au Lycée les 9 décembre 1800 et 18 janvier 1801 / par P.-L. Roederer,"Roederer, Pierre-Louis (1754-1835). Auteur du texte",impr. de Firmin-Didot frères (Paris),1839,"['1 vol. (47 p.) ; in-16', 'Nombre total de vues :  52']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31233803f,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-R-13642",domaine public,Avec mode texte,bnf.fr,34,3,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-R-13642",monographie,93.28,text,Discours sur le droit de propriété : lus au Lycée les 9 décembre 1800 et 18 janvier 1801 / par P.-L. Roederer,1839,11/12/2008,false
oai:bnf.fr:gallica/ark:/12148/bpt6k6379113m,2018-04-26,"['gallica:theme:8:80', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k6379113m,Lettres d'un bon jeune homme à sa cousine Madeleine (2e éd.) / recueillies et mises en ordre par Edmond About,"About, Edmond (1828-1885). Auteur du texte",Michel Lévy frères (Paris),1861,"['1 vol. (IV-393 p.) ; In-12', 'Nombre total de vues :  416']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31696553t,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-Z LE SENNE-6011",domaine public,"['Contient une table des matières', 'Avec mode texte']",bnf.fr,80,8,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-Z LE SENNE-6011",monographie,99.96,text,Lettres d'un bon jeune homme à sa cousine Madeleine (2e éd.) / recueillies et mises en ordre par Edmond About,1861,17/12/2012,false
oai:bnf.fr:gallica/ark:/12148/bpt6k5624298n,2018-04-26,"['gallica:theme:9:944', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k5624298n,"Mort de Jacques Laverne, ancien maire de Dijon : anecdote historique, lue à la séance publique de l'Académie de cette ville, le 8 avril 1813 / par M. Baudot aîné",,Impr. de Sajou (Paris),1814,"['1 pièce (19 p.) ; in-8', 'Nombre total de vues :  22']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb36420337g,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LN27-11800",domaine public,"['Appartient à l’ensemble documentaire : Bourgogn1', 'Avec mode texte']",bnf.fr,944,9,"Bibliothèque nationale de France, département Philosophie, histoire, sciences de l'homme, 8-LN27-11800",monographie,99.98,text,"Mort de Jacques Laverne, ancien maire de Dijon : anecdote historique, lue à la séance publique de l'Académie de cette ville, le 8 avril 1813 / par M. Baudot aîné",1814,03/11/2009,false
oai:bnf.fr:gallica/ark:/12148/bpt6k807596,2019-07-20,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k807596,Rollan Pied-de-fer (Seule éd. rev. et corr.) / Paul Féval,"Féval, Paul (1816-1887). Auteur du texte",(Paris),1925,"['178 p. : couv. ill. en coul. ; 20 cm', 'Nombre total de vues :  182']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb32103532j,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-69698",domaine public,Contient une table des matières,bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-69698",monographie,94.05,text,Rollan Pied-de-fer (Seule éd. rev. et corr.) / Paul Féval,1925,15/10/2007,false
oai:bnf.fr:gallica/ark:/12148/bpt6k6566991v,2018-04-26,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k6566991v,Les Misérables ([Edition illustrée]) / par V. Hugo ; [200 dessins par Brion],"Hugo, Victor (1802-1885). Auteur du texte",J. Hetzel et A. Lacroix (Paris),,"['1 vol. (798 p.) : fig. ; gr. in-8', 'Nombre total de vues :  808']","['fre', 'français']","['Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb13516296h', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb416554062']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Ville de Paris / Fonds Heure joyeuse, 2013-372294",domaine public,"['[Les misérables (français)]', 'Contient une table des matières', 'Avec mode texte']",bnf.fr,84,8,"Ville de Paris / Fonds Heure joyeuse, 2013-372294",monographie,99.93,text,Les Misérables ([Edition illustrée]) / par V. Hugo ; [200 dessins par Brion],None,23/12/2013,false
oai:bnf.fr:gallica/ark:/12148/bpt6k1075182v,2022-06-22,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k1075182v,L'homme qui rit. Tome 2 / Victor Hugo,"Hugo, Victor (1802-1885). Auteur du texte","A. Lacroix, Verboeckhoven (Paris)",1869,"['4 vol. ; in-8', 'Nombre total de vues :  321', 'application/epub+zip 3.0 accessible', 'Format adaptable de type XML DTBook, 2005-3']",fre,"[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb30625513r"", 'Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb11994124z', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30625513r']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'printed monograph')])]","Bibliothèque nationale de France, département Réserve des livres rares, RES P-Y2-173 (2)",domaine public,"[""[L'homme qui rit (français)]"", 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Réserve des livres rares, RES P-Y2-173 (2)",monographie,99.95,text,L'homme qui rit. Tome 2 / Victor Hugo,1869,12/10/2015,false
oai:bnf.fr:gallica/ark:/12148/bpt6k6362284k,2018-04-26,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k6362284k,Les mariages de Paris / par Edmond About,"About, Edmond (1828-1885). Auteur du texte",Hachette et Cie (Paris),1856,"['1 vol (II-411 p.) ; in-16', 'Nombre total de vues :  424']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30001312f,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, Y2-12683",domaine public,"['Contient une table des matières', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, Y2-12683",monographie,99.96,text,Les mariages de Paris / par Edmond About,1856,29/10/2012,false
oai:bnf.fr:gallica/ark:/12148/bpt6k6212438d,2020-05-29,"['gallica:theme:8:84', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k6212438d,La cathédrale / J.-K. Huysmans,"Huysmans, Joris-Karl (1848-1907). Auteur du texte",(Paris),1898,"['1 vol. (488 p.) ; in-18', 'Nombre total de vues :  514']","['fre', 'français']","[""Notice d'ensemble : http://catalogue.bnf.fr/ark:/12148/cb30631450x"", 'Notice d’oeuvre : http://catalogue.bnf.fr/ark:/12148/cb12046794t', 'Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb30631450x']","[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, 8-Y2-50886",domaine public,"['[La cathédrale (français)]', 'Appartient à l’ensemble documentaire : GTextes1', 'Avec mode texte']",bnf.fr,84,8,"Bibliothèque nationale de France, département Littérature et art, 8-Y2-50886",monographie,99.93,text,La cathédrale / J.-K. Huysmans,1898,16/07/2012,false
oai:bnf.fr:gallica/ark:/12148/bpt6k62765807,2020-06-12,"['gallica:theme:8:80', 'gallica:typedoc:monographies']",http://purl.org/dc/elements/1.1/,http://www.openarchives.org/OAI/2.0/oai_dc/,http://www.w3.org/2001/XMLSchema-instance,http://www.openarchives.org/OAI/2.0/oai_dc/ http://www.openarchives.org/OAI/2.0/oai_dc.xsd,https://gallica.bnf.fr/ark:/12148/bpt6k62765807,Dernier mot de Rocambole. I. Les Ravageurs. II. Les Millions de la bohémienne. III. La Belle jardinière. IV. Le Retour de Rocambole. V. La Vérité sur Rocambole,"Ponson du Terrail, Pierre Alexis (1829-1871). Auteur du texte",(Paris),1868,"['In-4° , 587 p., fig.', 'Nombre total de vues :  594']","['fre', 'français']",Notice du catalogue : http://catalogue.bnf.fr/ark:/12148/cb31134331c,"[OrderedDict([('@xml:lang', 'eng'), ('#text', 'text')]), OrderedDict([('@xml:lang', 'fre'), ('#text', 'monographie imprimée')]), OrderedDict([('@xml:lang', 'eng'), ('#text', 'monographie imprimée')])]","Bibliothèque nationale de France, département Littérature et art, Y2-4376",domaine public,Avec mode texte,bnf.fr,80,8,"Bibliothèque nationale de France, département Littérature et art, Y2-4376",monographie,99.76,text,Dernier mot de Rocambole. I. Les Ravageurs. II. Les Millions de la bohémienne. III. La Belle jardinière. IV. Le Retour de Rocambole. V. La Vérité sur Rocambole,1868,27/08/2012,false
